Date,Machine,Shift,Temps_planifie_h,Temps_arret_h,Temps_fonctionnement_h,Pieces_produites,Pieces_bonnes,Pieces_defectueuses,Disponibilite,Performance,Qualite,OEE,Cause arret
2023-01-26,Presse #2,Jour,8,2.0,6.0,503,491,12,0.75,0.8824561403508772,0.9761431411530815,0.6460526315789474,Reglage
2023-01-26,Presse #2,Nuit,8,1.5,6.5,537,510,27,0.8125,0.8696356275303644,0.9497206703910615,0.6710526315789473,Maintenance
2023-01-26,Tour #1,Jour,8,1.0,7.0,496,457,39,0.875,0.8857142857142858,0.9213709677419355,0.7140625,Reglage
2023-01-26,Tour #1,Nuit,8,1.5,6.5,419,378,41,0.8125,0.8057692307692308,0.9021479713603818,0.590625,Maintenance
2023-01-26,Tour #2,Jour,8,0.5,7.5,615,601,14,0.9375,0.9647058823529412,0.9772357723577236,0.8838235294117648,Reglage
2023-01-26,Tour #2,Nuit,8,1.5,6.5,482,477,5,0.8125,0.872398190045249,0.9896265560165975,0.7014705882352943,Reglage
2023-01-27,Presse #1,Jour,8,1.0,7.0,658,639,19,0.875,0.94,0.9711246200607903,0.79875,Reglage
2023-01-27,Presse #1,Nuit,8,0.5,7.5,678,658,20,0.9375,0.904,0.9705014749262537,0.8225,Reglage
2023-01-27,Presse #2,Jour,8,0.0,8.0,673,656,17,1.0,0.8855263157894737,0.974739970282318,0.8631578947368421,Maintenance
2023-01-27,Presse #2,Nuit,8,1.0,7.0,620,613,7,0.875,0.9323308270676691,0.9887096774193549,0.8065789473684211,Reglage
2023-01-27,Tour #1,Jour,8,0.0,8.0,592,555,37,1.0,0.925,0.9375,0.8671875,Reglage
2023-01-27,Tour #1,Nuit,8,1.5,6.5,481,453,28,0.8125,0.925,0.9417879417879418,0.7078125000000001,Reglage
2023-01-27,Tour #2,Jour,8,0.0,8.0,631,625,6,1.0,0.9279411764705883,0.9904912836767037,0.9191176470588236,Reglage
2023-01-27,Tour #2,Nuit,8,1.0,7.0,589,569,20,0.875,0.9899159663865545,0.966044142614601,0.8367647058823529,Maintenance
2023-01-28,Presse #1,Jour,8,0.0,8.0,794,760,34,1.0,0.9925,0.9571788413098237,0.9500000000000001,Reglage
2023-01-28,Presse #1,Nuit,8,1.0,7.0,621,610,11,0.875,0.8871428571428571,0.9822866344605475,0.7625000000000001,Maintenance
2023-01-28,Presse #2,Jour,8,0.0,8.0,646,626,20,1.0,0.85,0.9690402476780186,0.8236842105263158,Maintenance
2023-01-28,Presse #2,Nuit,8,1.5,6.5,579,566,13,0.8125,0.9376518218623482,0.9775474956822107,0.7447368421052631,Reglage
2023-01-28,Tour #1,Jour,8,2.0,6.0,454,420,34,0.75,0.9458333333333334,0.9251101321585903,0.6562500000000001,Reglage
2023-01-28,Tour #1,Nuit,8,4.5,3.5,150,120,30,0.4375,0.5357142857142857,0.8,0.1875,Panne
2023-01-28,Tour #2,Jour,8,0.0,8.0,647,641,6,1.0,0.9514705882352941,0.990726429675425,0.9426470588235294,Reglage
2023-01-28,Tour #2,Nuit,8,0.5,7.5,510,504,6,0.9375,0.8,0.9882352941176471,0.7411764705882353,Reglage
2023-01-29,Presse #1,Jour,8,0.5,7.5,627,597,30,0.9375,0.836,0.9521531100478469,0.74625,Reglage
2023-01-29,Presse #1,Nuit,8,1.5,6.5,651,620,31,0.8125,1.0015384615384617,0.9523809523809523,0.7750000000000001,Reglage
2023-01-29,Presse #2,Jour,8,0.5,7.5,701,692,9,0.9375,0.983859649122807,0.9871611982881597,0.9105263157894736,Maintenance
2023-01-29,Presse #2,Nuit,8,0.5,7.5,574,560,14,0.9375,0.8056140350877192,0.975609756097561,0.7368421052631577,Maintenance
2023-01-29,Tour #1,Jour,8,4.5,3.5,150,107,43,0.4375,0.5357142857142857,0.7133333333333334,0.16718750000000002,Panne
2023-01-29,Tour #1,Nuit,8,0.5,7.5,507,470,37,0.9375,0.845,0.9270216962524654,0.7343749999999999,Reglage
2023-01-29,Tour #2,Jour,8,0.0,8.0,653,645,8,1.0,0.9602941176470589,0.9877488514548239,0.948529411764706,Reglage
2023-01-29,Tour #2,Nuit,8,2.5,5.5,446,438,8,0.6875,0.9540106951871659,0.9820627802690582,0.6441176470588236,Reglage
2023-01-30,Presse #1,Jour,8,0.0,8.0,734,726,8,1.0,0.9175,0.989100817438692,0.9075,Reglage
2023-01-30,Presse #1,Nuit,8,0.5,7.5,731,713,18,0.9375,0.9746666666666667,0.9753761969904241,0.8912500000000001,Maintenance
2023-01-30,Presse #2,Jour,8,0.0,8.0,687,659,28,1.0,0.9039473684210526,0.9592430858806404,0.8671052631578947,Reglage
2023-01-30,Presse #2,Nuit,8,0.5,7.5,662,653,9,0.9375,0.9291228070175438,0.986404833836858,0.8592105263157893,Reglage
2023-01-30,Tour #1,Jour,8,0.0,8.0,580,542,38,1.0,0.90625,0.9344827586206896,0.8468749999999999,Reglage
2023-01-30,Tour #1,Nuit,8,1.0,7.0,527,480,47,0.875,0.9410714285714287,0.9108159392789373,0.75,Reglage
2023-01-30,Tour #2,Jour,8,0.5,7.5,551,528,23,0.9375,0.8643137254901961,0.9582577132486388,0.7764705882352941,Reglage
2023-01-30,Tour #2,Nuit,8,0.5,7.5,563,556,7,0.9375,0.8831372549019607,0.9875666074600356,0.8176470588235294,Maintenance
2023-01-31,Presse #1,Jour,8,2.0,6.0,555,542,13,0.75,0.925,0.9765765765765766,0.6775000000000001,Reglage
2023-01-31,Presse #1,Nuit,8,0.5,7.5,716,682,34,0.9375,0.9546666666666667,0.952513966480447,0.8525,Reglage
2023-01-31,Presse #2,Jour,8,1.0,7.0,635,613,22,0.875,0.9548872180451127,0.9653543307086614,0.806578947368421,Maintenance
2023-01-31,Presse #2,Nuit,8,0.5,7.5,592,563,29,0.9375,0.8308771929824562,0.9510135135135135,0.7407894736842106,Maintenance
2023-01-31,Tour #1,Jour,8,0.5,7.5,481,455,26,0.9375,0.8016666666666667,0.9459459459459459,0.7109375000000001,Maintenance
2023-01-31,Tour #1,Nuit,8,1.0,7.0,440,413,27,0.875,0.7857142857142857,0.9386363636363636,0.6453125,Maintenance
2023-01-31,Tour #2,Jour,8,0.5,7.5,598,577,21,0.9375,0.9380392156862746,0.9648829431438127,0.848529411764706,Maintenance
2023-01-31,Tour #2,Nuit,8,0.5,7.5,600,588,12,0.9375,0.9411764705882353,0.98,0.8647058823529411,Reglage
2023-02-01,Presse #1,Jour,8,0.5,7.5,664,657,7,0.9375,0.8853333333333333,0.9894578313253012,0.8212499999999999,Reglage
2023-02-01,Presse #1,Nuit,8,0.5,7.5,605,583,22,0.9375,0.8066666666666668,0.9636363636363636,0.7287500000000001,Reglage
2023-02-01,Presse #2,Jour,8,0.0,8.0,685,654,31,1.0,0.9013157894736842,0.9547445255474453,0.8605263157894737,Reglage
2023-02-01,Presse #2,Nuit,8,0.5,7.5,630,604,26,0.9375,0.8842105263157894,0.9587301587301588,0.7947368421052632,Maintenance
2023-02-01,Tour #1,Jour,8,0.0,8.0,521,490,31,1.0,0.8140625,0.9404990403071017,0.765625,Maintenance
2023-02-01,Tour #1,Nuit,8,0.5,7.5,591,545,46,0.9375,0.985,0.922165820642978,0.8515625,Reglage
2023-02-01,Tour #2,Jour,8,0.5,7.5,621,595,26,0.9375,0.9741176470588235,0.9581320450885669,0.875,Reglage
2023-02-01,Tour #2,Nuit,8,0.5,7.5,625,605,20,0.9375,0.9803921568627451,0.968,0.8897058823529411,Reglage
2023-02-02,Presse #1,Jour,8,1.0,7.0,663,638,25,0.875,0.9471428571428571,0.9622926093514329,0.7974999999999999,Reglage
2023-02-02,Presse #1,Nuit,8,1.5,6.5,570,557,13,0.8125,0.8769230769230769,0.9771929824561404,0.69625,Reglage
2023-02-02,Presse #2,Jour,8,1.0,7.0,639,611,28,0.875,0.9609022556390978,0.9561815336463224,0.8039473684210526,Reglage
2023-02-02,Presse #2,Nuit,8,2.5,5.5,474,459,15,0.6875,0.907177033492823,0.9683544303797469,0.6039473684210527,Reglage
2023-02-02,Tour #1,Jour,8,4.5,3.5,150,111,39,0.4375,0.5357142857142857,0.74,0.1734375,Panne
2023-02-02,Tour #1,Nuit,8,1.5,6.5,507,475,32,0.8125,0.975,0.9368836291913215,0.7421875,Reglage
2023-02-02,Tour #2,Jour,8,0.0,8.0,556,538,18,1.0,0.8176470588235294,0.9676258992805755,0.7911764705882353,Maintenance
2023-02-02,Tour #2,Nuit,8,0.5,7.5,567,548,19,0.9375,0.8894117647058822,0.9664902998236331,0.8058823529411764,Maintenance
2023-02-03,Presse #1,Jour,8,0.0,8.0,770,741,29,1.0,0.9625,0.9623376623376624,0.92625,Reglage
2023-02-03,Presse #1,Nuit,8,1.5,6.5,627,619,8,0.8125,0.9646153846153847,0.9872408293460925,0.77375,Reglage
2023-02-03,Presse #2,Jour,8,0.0,8.0,625,598,27,1.0,0.8223684210526315,0.9568,0.7868421052631578,Reglage
2023-02-03,Presse #2,Nuit,8,1.0,7.0,577,570,7,0.875,0.8676691729323308,0.9878682842287695,0.75,Maintenance
2023-02-03,Tour #1,Jour,8,0.0,8.0,553,512,41,1.0,0.8640625,0.9258589511754068,0.7999999999999999,Reglage
2023-02-03,Tour #1,Nuit,8,1.0,7.0,546,510,36,0.875,0.975,0.9340659340659341,0.796875,Maintenance
2023-02-03,Tour #2,Jour,8,0.0,8.0,641,616,25,1.0,0.9426470588235294,0.9609984399375975,0.9058823529411765,Maintenance
2023-02-03,Tour #2,Nuit,8,1.0,7.0,568,550,18,0.875,0.9546218487394957,0.9683098591549296,0.8088235294117646,Reglage
2023-02-04,Presse #1,Jour,8,0.0,8.0,734,707,27,1.0,0.9175,0.9632152588555858,0.8837499999999999,Reglage
2023-02-04,Presse #1,Nuit,8,0.5,7.5,681,668,13,0.9375,0.9079999999999999,0.9809104258443465,0.835,Reglage
2023-02-04,Presse #2,Jour,8,0.5,7.5,594,572,22,0.9375,0.8336842105263158,0.9629629629629629,0.7526315789473683,Reglage
2023-02-04,Presse #2,Nuit,8,0.5,7.5,710,699,11,0.9375,0.9964912280701755,0.9845070422535211,0.9197368421052633,Maintenance
2023-02-04,Tour #1,Jour,8,4.5,3.5,150,106,44,0.4375,0.5357142857142857,0.7066666666666667,0.165625,Panne
2023-02-04,Tour #1,Nuit,8,1.5,6.5,436,399,37,0.8125,0.8384615384615385,0.9151376146788991,0.6234375,Reglage
2023-02-04,Tour #2,Jour,8,1.0,7.0,542,526,16,0.875,0.9109243697478991,0.9704797047970479,0.7735294117647058,Reglage
2023-02-04,Tour #2,Nuit,8,0.5,7.5,516,491,25,0.9375,0.8094117647058823,0.9515503875968992,0.7220588235294118,Reglage
2023-02-05,Presse #1,Jour,8,0.5,7.5,684,654,30,0.9375,0.912,0.956140350877193,0.8175,Reglage
2023-02-05,Presse #1,Nuit,8,0.5,7.5,621,614,7,0.9375,0.828,0.9887278582930756,0.7675,Maintenance
2023-02-05,Presse #2,Jour,8,1.0,7.0,614,591,23,0.875,0.9233082706766916,0.9625407166123778,0.7776315789473683,Reglage
2023-02-05,Presse #2,Nuit,8,0.5,7.5,588,582,6,0.9375,0.8252631578947369,0.9897959183673469,0.7657894736842106,Maintenance
2023-02-05,Tour #1,Jour,8,0.0,8.0,587,552,35,1.0,0.9171875,0.9403747870528109,0.8625,Reglage
2023-02-05,Tour #1,Nuit,8,0.5,7.5,587,552,35,0.9375,0.9783333333333333,0.9403747870528109,0.8624999999999999,Reglage
2023-02-05,Tour #2,Jour,8,0.5,7.5,609,594,15,0.9375,0.9552941176470588,0.9753694581280788,0.873529411764706,Reglage
2023-02-05,Tour #2,Nuit,8,1.0,7.0,579,550,29,0.875,0.9731092436974789,0.9499136442141624,0.8088235294117646,Reglage
2023-02-06,Presse #1,Jour,8,0.0,8.0,734,707,27,1.0,0.9175,0.9632152588555858,0.8837499999999999,Reglage
2023-02-06,Presse #1,Nuit,8,0.5,7.5,681,668,13,0.9375,0.9079999999999999,0.9809104258443465,0.835,Reglage
2023-02-06,Presse #2,Jour,8,0.5,7.5,594,572,22,0.9375,0.8336842105263158,0.9629629629629629,0.7526315789473683,Reglage
2023-02-06,Presse #2,Nuit,8,0.5,7.5,710,699,11,0.9375,0.9964912280701755,0.9845070422535211,0.9197368421052633,Maintenance
2023-02-06,Tour #1,Jour,8,4.5,3.5,150,106,44,0.4375,0.5357142857142857,0.7066666666666667,0.165625,Panne
2023-02-06,Tour #1,Nuit,8,1.5,6.5,436,399,37,0.8125,0.8384615384615385,0.9151376146788991,0.6234375,Reglage
2023-02-06,Tour #2,Jour,8,1.0,7.0,542,526,16,0.875,0.9109243697478991,0.9704797047970479,0.7735294117647058,Reglage
2023-02-06,Tour #2,Nuit,8,0.5,7.5,516,491,25,0.9375,0.8094117647058823,0.9515503875968992,0.7220588235294118,Reglage
2023-02-07,Presse #1,Jour,8,0.5,7.5,627,597,30,0.9375,0.836,0.9521531100478469,0.74625,Reglage
2023-02-07,Presse #1,Nuit,8,1.5,6.5,651,620,31,0.8125,1.0015384615384617,0.9523809523809523,0.7750000000000001,Reglage
2023-02-07,Presse #2,Jour,8,0.5,7.5,701,692,9,0.9375,0.983859649122807,0.9871611982881597,0.9105263157894736,Maintenance
2023-02-07,Presse #2,Nuit,8,0.5,7.5,574,560,14,0.9375,0.8056140350877192,0.975609756097561,0.7368421052631577,Maintenance
2023-02-07,Tour #1,Jour,8,4.5,3.5,150,107,43,0.4375,0.5357142857142857,0.7133333333333334,0.16718750000000002,Panne
2023-02-07,Tour #1,Nuit,8,0.5,7.5,507,470,37,0.9375,0.845,0.9270216962524654,0.7343749999999999,Reglage
2023-02-07,Tour #2,Jour,8,0.0,8.0,653,645,8,1.0,0.9602941176470589,0.9877488514548239,0.948529411764706,Reglage
2023-02-07,Tour #2,Nuit,8,2.5,5.5,446,438,8,0.6875,0.9540106951871659,0.9820627802690582,0.6441176470588236,Reglage
2023-02-08,Presse #1,Jour,8,0.0,8.0,714,706,8,1.0,0.8925,0.988795518207283,0.8825,Maintenance
2023-02-08,Presse #1,Nuit,8,0.5,7.5,618,595,23,0.9375,0.8240000000000001,0.9627831715210357,0.7437500000000001,Maintenance
2023-02-08,Presse #2,Jour,8,1.0,7.0,609,580,29,0.875,0.9157894736842105,0.9523809523809523,0.763157894736842,Reglage
2023-02-08,Presse #2,Nuit,8,0.5,7.5,611,582,29,0.9375,0.8575438596491228,0.9525368248772504,0.7657894736842106,Reglage
2023-02-08,Tour #1,Jour,8,0.0,8.0,635,609,26,1.0,0.9921875,0.9590551181102362,0.9515625,Maintenance
2023-02-08,Tour #1,Nuit,8,2.5,5.5,348,311,37,0.6875,0.7909090909090909,0.8936781609195402,0.48593749999999997,Maintenance
2023-02-08,Tour #2,Jour,8,0.5,7.5,636,628,8,0.9375,0.9976470588235293,0.9874213836477987,0.9235294117647058,Reglage
2023-02-08,Tour #2,Nuit,8,1.0,7.0,593,574,19,0.875,0.9966386554621848,0.9679595278246206,0.8441176470588234,Reglage
2023-02-09,Presse #1,Jour,8,1.0,7.0,663,638,25,0.875,0.9471428571428571,0.9622926093514329,0.7974999999999999,Reglage
2023-02-09,Presse #1,Nuit,8,1.5,6.5,570,557,13,0.8125,0.8769230769230769,0.9771929824561404,0.69625,Reglage
2023-02-09,Presse #2,Jour,8,1.0,7.0,639,611,28,0.875,0.9609022556390978,0.9561815336463224,0.8039473684210526,Reglage
2023-02-09,Presse #2,Nuit,8,2.5,5.5,474,459,15,0.6875,0.907177033492823,0.9683544303797469,0.6039473684210527,Reglage
2023-02-09,Tour #1,Jour,8,4.5,3.5,150,111,39,0.4375,0.5357142857142857,0.74,0.1734375,Panne
2023-02-09,Tour #1,Nuit,8,1.5,6.5,507,475,32,0.8125,0.975,0.9368836291913215,0.7421875,Reglage
2023-02-09,Tour #2,Jour,8,0.0,8.0,556,538,18,1.0,0.8176470588235294,0.9676258992805755,0.7911764705882353,Maintenance
2023-02-09,Tour #2,Nuit,8,0.5,7.5,567,548,19,0.9375,0.8894117647058822,0.9664902998236331,0.8058823529411764,Maintenance
2023-02-10,Presse #1,Jour,8,0.0,8.0,645,623,22,1.0,0.80625,0.9658914728682171,0.77875,Maintenance
2023-02-10,Presse #1,Nuit,8,1.0,7.0,567,555,12,0.875,0.81,0.9788359788359788,0.69375,Reglage
2023-02-10,Presse #2,Jour,8,2.0,6.0,483,476,7,0.75,0.8473684210526315,0.9855072463768116,0.6263157894736843,Reglage
2023-02-10,Presse #2,Nuit,8,0.5,7.5,717,703,14,0.9375,1.006315789473684,0.9804741980474198,0.9249999999999998,Reglage
2023-02-10,Tour #1,Jour,8,0.5,7.5,571,540,31,0.9375,0.9516666666666668,0.9457092819614711,0.8437500000000001,Reglage
2023-02-10,Tour #1,Nuit,8,1.5,6.5,449,412,37,0.8125,0.8634615384615385,0.9175946547884187,0.64375,Maintenance
2023-02-10,Tour #2,Jour,8,0.5,7.5,578,571,7,0.9375,0.9066666666666666,0.9878892733564014,0.8397058823529412,Maintenance
2023-02-10,Tour #2,Nuit,8,1.5,6.5,474,466,8,0.8125,0.857918552036199,0.9831223628691983,0.6852941176470588,Maintenance
2023-02-11,Presse #1,Jour,8,0.0,8.0,759,732,27,1.0,0.94875,0.9644268774703557,0.9149999999999999,Reglage
2023-02-11,Presse #1,Nuit,8,1.5,6.5,612,591,21,0.8125,0.9415384615384617,0.9656862745098039,0.7387500000000001,Maintenance
2023-02-11,Presse #2,Jour,8,0.0,8.0,663,650,13,1.0,0.8723684210526316,0.9803921568627451,0.8552631578947368,Reglage
2023-02-11,Presse #2,Nuit,8,0.5,7.5,715,696,19,0.9375,1.0035087719298246,0.9734265734265735,0.9157894736842105,Maintenance
2023-02-11,Tour #1,Jour,8,1.0,7.0,518,477,41,0.875,0.925,0.9208494208494209,0.7453125,Maintenance
2023-02-11,Tour #1,Nuit,8,1.0,7.0,509,473,36,0.875,0.9089285714285713,0.9292730844793713,0.7390624999999998,Maintenance
2023-02-11,Tour #2,Jour,8,0.0,8.0,642,629,13,1.0,0.9441176470588235,0.9797507788161994,0.925,Reglage
2023-02-11,Tour #2,Nuit,8,0.5,7.5,591,581,10,0.9375,0.9270588235294117,0.9830795262267343,0.8544117647058822,Maintenance
2023-02-12,Presse #1,Jour,8,0.0,8.0,714,706,8,1.0,0.8925,0.988795518207283,0.8825,Maintenance
2023-02-12,Presse #1,Nuit,8,0.5,7.5,618,595,23,0.9375,0.8240000000000001,0.9627831715210357,0.7437500000000001,Maintenance
2023-02-12,Presse #2,Jour,8,1.0,7.0,609,580,29,0.875,0.9157894736842105,0.9523809523809523,0.763157894736842,Reglage
2023-02-12,Presse #2,Nuit,8,0.5,7.5,611,582,29,0.9375,0.8575438596491228,0.9525368248772504,0.7657894736842106,Reglage
2023-02-12,Tour #1,Jour,8,0.0,8.0,635,609,26,1.0,0.9921875,0.9590551181102362,0.9515625,Maintenance
2023-02-12,Tour #1,Nuit,8,2.5,5.5,348,311,37,0.6875,0.7909090909090909,0.8936781609195402,0.48593749999999997,Maintenance
2023-02-12,Tour #2,Jour,8,0.5,7.5,636,628,8,0.9375,0.9976470588235293,0.9874213836477987,0.9235294117647058,Reglage
2023-02-12,Tour #2,Nuit,8,1.0,7.0,593,574,19,0.875,0.9966386554621848,0.9679595278246206,0.8441176470588234,Reglage
2023-02-13,Presse #1,Jour,8,0.5,7.5,615,607,8,0.9375,0.82,0.9869918699186991,0.7587499999999999,Reglage
2023-02-13,Presse #1,Nuit,8,1.5,6.5,530,506,24,0.8125,0.8153846153846154,0.9547169811320755,0.6325,Reglage
2023-02-13,Presse #2,Jour,8,1.0,7.0,542,535,7,0.875,0.8150375939849624,0.9870848708487084,0.7039473684210525,Maintenance
2023-02-13,Presse #2,Nuit,8,2.5,5.5,458,446,12,0.6875,0.8765550239234449,0.9737991266375546,0.5868421052631578,Reglage
2023-02-13,Tour #1,Jour,8,1.0,7.0,554,507,47,0.875,0.9892857142857142,0.9151624548736462,0.7921875,Reglage
2023-02-13,Tour #1,Nuit,8,1.5,6.5,450,424,26,0.8125,0.8653846153846153,0.9422222222222222,0.6624999999999999,Maintenance
2023-02-13,Tour #2,Jour,8,1.0,7.0,542,528,14,0.875,0.9109243697478991,0.974169741697417,0.776470588235294,Maintenance
2023-02-13,Tour #2,Nuit,8,2.5,5.5,379,367,12,0.6875,0.8106951871657754,0.9683377308707124,0.5397058823529411,Reglage
2023-02-14,Presse #1,Jour,8,0.0,8.0,778,745,33,1.0,0.9725,0.9575835475578406,0.93125,Reglage
2023-02-14,Presse #1,Nuit,8,2.5,5.5,559,540,19,0.6875,1.0163636363636364,0.9660107334525939,0.6749999999999999,Reglage
2023-02-14,Presse #2,Jour,8,1.0,7.0,657,629,28,0.875,0.9879699248120302,0.9573820395738204,0.8276315789473685,Maintenance
2023-02-14,Presse #2,Nuit,8,0.5,7.5,636,626,10,0.9375,0.8926315789473684,0.9842767295597484,0.8236842105263158,Reglage
2023-02-14,Tour #1,Jour,8,2.0,6.0,442,414,28,0.75,0.9208333333333334,0.9366515837104072,0.6468750000000001,Maintenance
2023-02-14,Tour #1,Nuit,8,1.0,7.0,514,481,33,0.875,0.9178571428571429,0.9357976653696498,0.7515625000000001,Reglage
2023-02-14,Tour #2,Jour,8,0.0,8.0,635,616,19,1.0,0.9338235294117647,0.9700787401574803,0.9058823529411765,Reglage
2023-02-14,Tour #2,Nuit,8,1.5,6.5,497,474,23,0.8125,0.8995475113122172,0.9537223340040242,0.6970588235294118,Reglage
2023-02-15,Presse #1,Jour,8,0.5,7.5,615,607,8,0.9375,0.82,0.9869918699186991,0.7587499999999999,Reglage
2023-02-15,Presse #1,Nuit,8,1.5,6.5,530,506,24,0.8125,0.8153846153846154,0.9547169811320755,0.6325,Reglage
2023-02-15,Presse #2,Jour,8,1.0,7.0,542,535,7,0.875,0.8150375939849624,0.9870848708487084,0.7039473684210525,Maintenance
2023-02-15,Presse #2,Nuit,8,2.5,5.5,458,446,12,0.6875,0.8765550239234449,0.9737991266375546,0.5868421052631578,Reglage
2023-02-15,Tour #1,Jour,8,1.0,7.0,554,507,47,0.875,0.9892857142857142,0.9151624548736462,0.7921875,Reglage
2023-02-15,Tour #1,Nuit,8,1.5,6.5,450,424,26,0.8125,0.8653846153846153,0.9422222222222222,0.6624999999999999,Maintenance
2023-02-15,Tour #2,Jour,8,1.0,7.0,542,528,14,0.875,0.9109243697478991,0.974169741697417,0.776470588235294,Maintenance
2023-02-15,Tour #2,Nuit,8,2.5,5.5,379,367,12,0.6875,0.8106951871657754,0.9683377308707124,0.5397058823529411,Reglage
2023-02-16,Presse #1,Jour,8,0.0,8.0,734,726,8,1.0,0.9175,0.989100817438692,0.9075,Reglage
2023-02-16,Presse #1,Nuit,8,0.5,7.5,731,713,18,0.9375,0.9746666666666667,0.9753761969904241,0.8912500000000001,Maintenance
2023-02-16,Presse #2,Jour,8,0.0,8.0,687,659,28,1.0,0.9039473684210526,0.9592430858806404,0.8671052631578947,Reglage
2023-02-16,Presse #2,Nuit,8,0.5,7.5,662,653,9,0.9375,0.9291228070175438,0.986404833836858,0.8592105263157893,Reglage
2023-02-16,Tour #1,Jour,8,0.0,8.0,580,542,38,1.0,0.90625,0.9344827586206896,0.8468749999999999,Reglage
2023-02-16,Tour #1,Nuit,8,1.0,7.0,527,480,47,0.875,0.9410714285714287,0.9108159392789373,0.75,Reglage
2023-02-16,Tour #2,Jour,8,0.5,7.5,551,528,23,0.9375,0.8643137254901961,0.9582577132486388,0.7764705882352941,Reglage
2023-02-16,Tour #2,Nuit,8,0.5,7.5,563,556,7,0.9375,0.8831372549019607,0.9875666074600356,0.8176470588235294,Maintenance
2023-02-17,Presse #1,Jour,8,0.0,8.0,723,704,19,1.0,0.90375,0.9737206085753803,0.88,Maintenance
2023-02-17,Presse #1,Nuit,8,2.5,5.5,453,441,12,0.6875,0.8236363636363636,0.9735099337748344,0.55125,Reglage
2023-02-17,Presse #2,Jour,8,2.0,6.0,554,531,23,0.75,0.9719298245614034,0.9584837545126353,0.6986842105263157,Reglage
2023-02-17,Presse #2,Nuit,8,0.5,7.5,593,570,23,0.9375,0.832280701754386,0.9612141652613828,0.75,Maintenance
2023-02-17,Tour #1,Jour,8,4.5,3.5,150,116,34,0.4375,0.5357142857142857,0.7733333333333333,0.18125,Panne
2023-02-17,Tour #1,Nuit,8,0.5,7.5,570,540,30,0.9375,0.95,0.9473684210526315,0.84375,Reglage
2023-02-17,Tour #2,Jour,8,0.0,8.0,601,583,18,1.0,0.8838235294117647,0.9700499168053245,0.8573529411764705,Maintenance
2023-02-17,Tour #2,Nuit,8,0.5,7.5,519,500,19,0.9375,0.8141176470588236,0.9633911368015414,0.7352941176470589,Reglage
2023-02-18,Presse #1,Jour,8,0.0,8.0,734,707,27,1.0,0.9175,0.9632152588555858,0.8837499999999999,Reglage
2023-02-18,Presse #1,Nuit,8,0.5,7.5,681,668,13,0.9375,0.9079999999999999,0.9809104258443465,0.835,Reglage
2023-02-18,Presse #2,Jour,8,0.5,7.5,594,572,22,0.9375,0.8336842105263158,0.9629629629629629,0.7526315789473683,Reglage
2023-02-18,Presse #2,Nuit,8,0.5,7.5,710,699,11,0.9375,0.9964912280701755,0.9845070422535211,0.9197368421052633,Maintenance
2023-02-18,Tour #1,Jour,8,4.5,3.5,150,106,44,0.4375,0.5357142857142857,0.7066666666666667,0.165625,Panne
2023-02-18,Tour #1,Nuit,8,1.5,6.5,436,399,37,0.8125,0.8384615384615385,0.9151376146788991,0.6234375,Reglage
2023-02-18,Tour #2,Jour,8,1.0,7.0,542,526,16,0.875,0.9109243697478991,0.9704797047970479,0.7735294117647058,Reglage
2023-02-18,Tour #2,Nuit,8,0.5,7.5,516,491,25,0.9375,0.8094117647058823,0.9515503875968992,0.7220588235294118,Reglage
2023-02-19,Presse #1,Jour,8,1.0,7.0,685,670,15,0.875,0.9785714285714286,0.9781021897810219,0.8375000000000001,Reglage
2023-02-19,Presse #1,Nuit,8,0.5,7.5,636,618,18,0.9375,0.848,0.9716981132075472,0.7725,Reglage
2023-02-19,Presse #2,Jour,8,1.0,7.0,646,640,6,0.875,0.9714285714285715,0.9907120743034056,0.8421052631578948,Reglage
2023-02-19,Presse #2,Nuit,8,1.0,7.0,589,578,11,0.875,0.8857142857142857,0.9813242784380306,0.7605263157894736,Maintenance
2023-02-19,Tour #1,Jour,8,0.0,8.0,555,509,46,1.0,0.8671875,0.9171171171171171,0.7953125,Maintenance
2023-02-19,Tour #1,Nuit,8,0.5,7.5,538,496,42,0.9375,0.8966666666666667,0.9219330855018587,0.775,Reglage
2023-02-19,Tour #2,Jour,8,0.0,8.0,676,644,32,1.0,0.9941176470588236,0.9526627218934911,0.9470588235294117,Maintenance
2023-02-19,Tour #2,Nuit,8,0.5,7.5,571,558,13,0.9375,0.895686274509804,0.9772329246935202,0.8205882352941177,Reglage
2023-02-20,Presse #1,Jour,8,0.0,8.0,770,741,29,1.0,0.9625,0.9623376623376624,0.92625,Reglage
2023-02-20,Presse #1,Nuit,8,1.5,6.5,627,619,8,0.8125,0.9646153846153847,0.9872408293460925,0.77375,Reglage
